macro_f1,micro_f1,support,AD-precision,AD-recall,AD-f1-score,AD-support,AS-precision,AS-recall,AS-f1-score,AS-support,BA-precision,BA-recall,BA-f1-score,BA-support,CC-precision,CC-recall,CC-f1-score,CC-support,CD-precision,CD-recall,CD-f1-score,CD-support,CS-precision,CS-recall,CS-f1-score,CS-support,DEC-precision,DEC-recall,DEC-f1-score,DEC-support,DEG-precision,DEG-recall,DEG-f1-score,DEG-support,DER-precision,DER-recall,DER-f1-score,DER-support,DEV-precision,DEV-recall,DEV-f1-score,DEV-support,DT-precision,DT-recall,DT-f1-score,DT-support,ETC-precision,ETC-recall,ETC-f1-score,ETC-support,FW-precision,FW-recall,FW-f1-score,FW-support,IJ-precision,IJ-recall,IJ-f1-score,IJ-support,JJ-precision,JJ-recall,JJ-f1-score,JJ-support,LB-precision,LB-recall,LB-f1-score,LB-support,LC-precision,LC-recall,LC-f1-score,LC-support,M-precision,M-recall,M-f1-score,M-support,MSP-precision,MSP-recall,MSP-f1-score,MSP-support,NN-precision,NN-recall,NN-f1-score,NN-support,NN-SHORT-precision,NN-SHORT-recall,NN-SHORT-f1-score,NN-SHORT-support,NR-precision,NR-recall,NR-f1-score,NR-support,NR-SHORT-precision,NR-SHORT-recall,NR-SHORT-f1-score,NR-SHORT-support,NT-precision,NT-recall,NT-f1-score,NT-support,NT-SHORT-precision,NT-SHORT-recall,NT-SHORT-f1-score,NT-SHORT-support,OD-precision,OD-recall,OD-f1-score,OD-support,ON-precision,ON-recall,ON-f1-score,ON-support,P-precision,P-recall,P-f1-score,P-support,PN-precision,PN-recall,PN-f1-score,PN-support,PU-precision,PU-recall,PU-f1-score,PU-support,SB-precision,SB-recall,SB-f1-score,SB-support,SP-precision,SP-recall,SP-f1-score,SP-support,VA-precision,VA-recall,VA-f1-score,VA-support,VC-precision,VC-recall,VC-f1-score,VC-support,VE-precision,VE-recall,VE-f1-score,VE-support,VV-precision,VV-recall,VV-f1-score,VV-support,X-precision,X-recall,X-f1-score,X-support,loss,dataset
0.9683290969185908,0.9980402992484064,766489,0.9976996270607508,0.9971435538370432,0.9974215129447019,57414,0.9986357435197817,0.9994538503549972,0.9990446294527091,7324,0.9991850040749797,0.9991850040749797,0.9991850040749797,1227,0.9935532802427001,0.9981903038384609,0.9958663942604647,10499,0.9987509367974019,0.9984599375650364,0.9986054159815165,24025,0.9986043265875785,0.997907949790795,0.9982560167422393,1434,0.9971954704201503,0.998463494754689,0.9978290797416076,18874,0.9986099793893496,0.9986099793893496,0.9986099793893496,20863,1.0,1.0,1.0,389.0,0.9991319444444444,0.9982653946227233,0.9986984815618221,1153,0.9969767207497733,0.9942713567839196,0.9956222009761989,9950,1.0,0.9982290436835891,0.9991137370753324,1694,1.0,0.8387096774193549,0.9122807017543859,31.0,0.9523809523809523,1.0,0.975609756097561,20.0,0.9935139658960143,0.9970603674540682,0.9952840075455879,19050,0.9939148073022313,1.0,0.9969481180061037,490.0,0.9989093044718517,0.9964847673250753,0.9976955629111326,11948,0.9957491025883242,0.9995258865920729,0.9976339201211434,21092,0.9985141158989599,0.9990089197224975,0.998761456527124,2018,0.9985725011360718,0.9973015638103695,0.9979366278180086,202710,0.8,0.6666666666666666,0.7272727272727272,6.0,0.9976573419690139,0.9991522249167012,0.9984042238814791,50721,0.9259259259259259,0.9615384615384616,0.9433962264150944,26.0,0.9984875567166231,0.9993119581670565,0.9988995873452544,14534,0.7878787878787878,0.9629629629629629,0.8666666666666665,27.0,0.9967858577742065,0.9931945556445156,0.994986966111891,2498,1.0,0.4,0.5714285714285715,5.0,0.997465324227276,0.9995061379991533,0.998484688303908,28348,0.9973786571960088,0.9988990514905149,0.9981382753659982,11808,0.9998061711416519,0.9997046717241634,0.9997554188567448,108354,0.9989858012170385,0.9979736575481256,0.9984794728839331,987,0.995114006514658,0.9729299363057324,0.9838969404186796,1256,0.9928450385991339,0.9966921841035818,0.9947648917605999,10581,0.9981981981981982,0.9970753655793025,0.9976364659538547,8890,0.9981296758104738,0.9991678801747451,0.9986485081609315,4807,0.9979712382628054,0.9976756916836428,0.9978234430886466,111431,0.8333333333333334,1.0,0.9090909090909091,5.0,0.20510229300664362,train
0.9121776934190423,0.9715809021030039,6654,0.9565217391304348,0.959731543624161,0.9581239530988275,298,1.0,1.0,1.0,75,1.0,1.0,1.0,4,0.9776119402985075,0.9924242424242424,0.9849624060150376,132,0.9970845481049563,0.9688385269121813,0.9827586206896552,353,1.0,1.0,1.0,6,0.9852941176470589,0.9852941176470589,0.9852941176470589,136,0.9947916666666666,0.9947916666666666,0.9947916666666666,192,,,,,1.0,1.0,1.0,10,1.0,0.989010989010989,0.994475138121547,91,1.0,1.0,1.0,11,0.0,0.0,0.0,1.0,,,,,0.8373983739837398,0.8174603174603174,0.8273092369477911,126,1.0,1.0,1.0,2.0,0.9444444444444444,0.9714285714285714,0.9577464788732395,105,0.9884057971014493,0.9884057971014493,0.9884057971014493,345,1.0,1.0,1.0,8,0.9528076463560334,0.9649122807017544,0.9588217613465584,1653,,,,,0.9828080229226361,0.9758179231863442,0.979300499643112,703,,,,,0.9870967741935484,0.9935064935064936,0.9902912621359222,154,,,,,0.9540229885057471,1.0,0.976470588235294,83,,,,,0.9918367346938776,0.9838056680161943,0.9878048780487805,247,0.9876543209876543,1.0,0.9937888198757764,80,0.9949238578680203,1.0,0.9974554707379135,980,1.0,1.0,1.0,2,0.0,0.0,0.0,2,0.9,0.8350515463917526,0.8663101604278075,97,1.0,1.0,1.0,61,0.9615384615384616,1.0,0.9803921568627451,25,0.9544787077826725,0.9672619047619048,0.9608277900960828,672,,,,,4.941952149073283,dev
0.9601118540534499,0.9619835749535234,7744,0.9254658385093167,0.9612903225806452,0.9430379746835442,310,0.9887640449438202,1.0,0.9943502824858756,88,1.0,1.0,1.0,3,0.9859154929577465,0.9813084112149533,0.9836065573770493,214,0.9932885906040269,0.961038961038961,0.9768976897689768,154,1.0,1.0,1.0,4,0.9644670050761421,0.979381443298969,0.9718670076726341,194,0.9738219895287958,0.96875,0.9712793733681463,192,,,,,1.0,1.0,1.0,13,1.0,0.9318181818181818,0.9647058823529412,88,1.0,1.0,1.0,18,,,,,,,,,0.8514056224899599,0.8446215139442231,0.848,251,,,,,0.9722222222222222,0.9813084112149533,0.9767441860465117,107,0.9925925925925926,0.9781021897810219,0.9852941176470589,137,1.0,0.9473684210526315,0.972972972972973,19,0.9527659574468085,0.9584760273972602,0.9556124626547161,2336,,,,,0.9706666666666667,0.9771812080536912,0.973913043478261,745,,,,,0.9787234042553191,1.0,0.989247311827957,184,,,,,0.9333333333333333,1.0,0.9655172413793104,14,,,,,0.9597523219814241,0.9779179810725552,0.9687499999999999,317,0.9906542056074766,0.9814814814814815,0.986046511627907,108,0.9969293756397134,1.0,0.9984623270117888,974,1.0,1.0,1.0,4,1.0,0.5,0.6666666666666666,2,0.9217391304347826,0.8412698412698413,0.8796680497925311,126,1.0,0.96875,0.9841269841269841,64,0.96,1.0,0.9795918367346939,24,0.9401309635173059,0.9535104364326376,0.9467734338200658,1054,,,,,8.765340487162272,test
