macro_f1,micro_f1,support,ADJ-precision,ADJ-recall,ADJ-f1-score,ADJ-support,ADP-precision,ADP-recall,ADP-f1-score,ADP-support,ADV-precision,ADV-recall,ADV-f1-score,ADV-support,AT-precision,AT-recall,AT-f1-score,AT-support,AUX-precision,AUX-recall,AUX-f1-score,AUX-support,CCONJ-precision,CCONJ-recall,CCONJ-f1-score,CCONJ-support,DET-precision,DET-recall,DET-f1-score,DET-support,EMO-precision,EMO-recall,EMO-f1-score,EMO-support,HT-precision,HT-recall,HT-f1-score,HT-support,INTJ-precision,INTJ-recall,INTJ-f1-score,INTJ-support,NOUN-precision,NOUN-recall,NOUN-f1-score,NOUN-support,NUM-precision,NUM-recall,NUM-f1-score,NUM-support,PART-precision,PART-recall,PART-f1-score,PART-support,PRON-precision,PRON-recall,PRON-f1-score,PRON-support,PROPN-precision,PROPN-recall,PROPN-f1-score,PROPN-support,PUNCT-precision,PUNCT-recall,PUNCT-f1-score,PUNCT-support,SCONJ-precision,SCONJ-recall,SCONJ-f1-score,SCONJ-support,SYM-precision,SYM-recall,SYM-f1-score,SYM-support,URL-precision,URL-recall,URL-f1-score,URL-support,VERB-precision,VERB-recall,VERB-f1-score,VERB-support,loss,dataset
0.6351818228443982,0.8889990786028544,50347,0.7653003930376193,0.7084199584199584,0.7357624831309041,1924,0.8679673321234119,0.8735159817351598,0.8707328174783795,2190,0.8319143760642179,0.8901613742842269,0.860052810260279,3842,0.0,0.0,0.0,2.0,0.9262152777777778,0.83359375,0.8774671052631579,1280,0.9168278529980658,0.9177153920619555,0.9172714078374457,1033,0.7451312447078747,0.7351712614870509,0.7401177460050463,1197,0.35294117647058826,0.1935483870967742,0.25,31,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,0.8789196612497139,0.8849965429822539,0.8819476343592099,13017,0.918986083499006,0.9319556451612904,0.9254254254254255,1984,0.9300723389596969,0.9278350515463918,0.9289523481851023,2910,0.9387978142076503,0.7816196542311192,0.8530287984111222,1099,0.8387545176536002,0.8657101865136299,0.852019203614798,3485,0.9925402434236357,0.9961907263890714,0.9943621345220927,7613,0.8813008130081301,0.9233390119250426,0.9018302828618968,587,1.0,0.13333333333333333,0.23529411764705882,30,0.0,0.0,0.0,4,0.8817697360267691,0.8769875508443239,0.8793721418860462,8113,11.572347056481146,train
0.5649876141503426,0.7133873358814082,6390,0.4915254237288136,0.4187725631768953,0.45224171539961017,277,0.6939655172413793,0.6388888888888888,0.6652892561983471,252,0.6410256410256411,0.7170172084130019,0.6768953068592057,523,,,,,0.8287671232876712,0.6875,0.7515527950310559,176,0.7878787878787878,0.8524590163934426,0.8188976377952757,122,0.564625850340136,0.5253164556962026,0.5442622950819671,158,0.0,0.0,0.0,3,0.0,0.0,0.0,1,,,,,0.6482677627715796,0.6764705882352942,0.6620689655172415,1632,0.797427652733119,0.8641114982578397,0.8294314381270903,287,0.8647887323943662,0.867231638418079,0.8660084626234132,354,0.8706896551724138,0.7593984962406015,0.8112449799196787,133,0.4805491990846682,0.5084745762711864,0.4941176470588235,413,0.9762396694214877,0.9916054564533053,0.9838625715773035,953,0.835820895522388,0.835820895522388,0.835820895522388,67,1.0,0.07142857142857142,0.13333333333333333,14,0.0,0.0,0.0,0,0.648568608094768,0.6409756097560976,0.6447497546614328,1025,29.657227516174316,dev
0.5257912873119406,0.6959723484919309,6413,0.46261682242990654,0.36,0.4049079754601227,275,0.7651515151515151,0.73992673992674,0.7523277467411545,273,0.6491228070175439,0.7223427331887202,0.6837782340862423,461,,,,,0.75,0.6992481203007519,0.7237354085603113,133,0.8413793103448276,0.8356164383561644,0.8384879725085911,146,0.528169014084507,0.5067567567567568,0.5172413793103449,148,0.16666666666666666,0.125,0.14285714285714288,8,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.6002277904328018,0.6426829268292683,0.6207302709069493,1640,0.7566539923954373,0.8468085106382979,0.7991967871485944,235,0.8375634517766497,0.859375,0.8483290488431876,384,0.8785046728971962,0.6714285714285714,0.7611336032388664,140,0.4726166328600406,0.4774590163934426,0.4750254841997961,488,0.9877049180327869,0.9907502569373073,0.9892252437147255,973,0.8289473684210527,0.7875,0.8076923076923076,80,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.6223300970873786,0.6284313725490196,0.6253658536585366,1020,32.2834997177124,test
